user_id,game_id,role,team
528,12151,DEF,RED
431,12236,DEF,RED
645,16320,DEF,RED
86,16968,ATK,BLUE
410,10472,DEF,BLUE
545,3758,ATK,RED
664,5169,DEF,RED
645,2596,ATK,RED
241,20718,ATK,RED
629,24193,ATK,RED
787,24147,ATK,BLUE
747,22745,ATK,BLUE
346,8158,DEF,BLUE
205,18542,DEF,RED
275,17085,DEF,BLUE
220,16473,DEF,BLUE
770,6620,ATK,RED
119,12406,ATK,RED
179,12680,DEF,RED
552,21564,ATK,BLUE
674,14277,ATK,RED
496,16192,DEF,BLUE
408,13944,DEF,BLUE
459,22452,DEF,RED
102,1898,DEF,BLUE
261,23185,DEF,RED
276,20351,DEF,BLUE
170,24514,DEF,RED
757,20953,ATK,RED
184,15991,DEF,BLUE
365,18345,ATK,BLUE
445,21242,ATK,RED
707,9031,ATK,BLUE
647,15047,ATK,RED
729,5025,DEF,BLUE
462,8001,ATK,RED
570,12526,DEF,BLUE
18,7833,DEF,BLUE
567,3929,DEF,BLUE
722,23058,DEF,RED
255,13365,DEF,BLUE
552,22625,ATK,BLUE
266,11264,DEF,BLUE
709,7374,DEF,BLUE
239,7981,ATK,BLUE
554,20713,DEF,BLUE
360,12684,DEF,RED
480,8648,ATK,RED
166,23435,DEF,BLUE
653,1437,DEF,BLUE
258,16808,ATK,RED
484,7777,DEF,BLUE
699,2996,DEF,BLUE
59,10859,DEF,RED
618,8680,ATK,RED
82,18270,ATK,RED
108,2017,DEF,RED
743,10525,DEF,BLUE
684,21565,ATK,BLUE
684,13914,DEF,RED
302,14290,DEF,BLUE
521,4295,DEF,BLUE
659,9758,ATK,BLUE
663,8812,DEF,RED
16,7940,ATK,RED
382,9059,DEF,RED
494,10942,DEF,BLUE
36,14093,DEF,BLUE
233,490,ATK,RED
756,7989,ATK,BLUE
423,16441,DEF,RED
469,22092,ATK,RED
732,7680,DEF,BLUE
326,9040,DEF,BLUE
721,20760,DEF,RED
495,2630,ATK,BLUE
615,23200,DEF,BLUE
458,3178,DEF,RED
112,6431,DEF,BLUE
748,11654,DEF,BLUE
344,467,DEF,RED
260,5144,DEF,BLUE
613,13597,ATK,BLUE
238,14070,ATK,BLUE
655,12851,ATK,RED
610,15088,DEF,RED
778,6056,DEF,RED
307,3672,DEF,RED
609,422,DEF,RED
39,17667,DEF,BLUE
693,7113,ATK,BLUE
216,4368,DEF,BLUE
742,7677,DEF,RED
451,12906,DEF,RED
781,5135,DEF,RED
326,17768,ATK,RED
180,2308,ATK,RED
15,19015,DEF,RED
644,4367,ATK,BLUE
638,8574,ATK,BLUE
514,20142,ATK,RED
383,15035,DEF,RED
115,21671,DEF,BLUE
238,23150,ATK,BLUE
760,11860,ATK,BLUE
248,11336,ATK,RED
405,1269,DEF,RED
723,10708,ATK,RED
481,18627,DEF,RED
256,16718,DEF,BLUE
407,6975,DEF,RED
247,15105,ATK,RED
687,8013,ATK,RED
125,21069,ATK,BLUE
511,18826,ATK,RED
242,18692,DEF,RED
322,8799,DEF,BLUE
764,6587,ATK,RED
177,17189,DEF,BLUE
732,14974,DEF,RED
409,19386,DEF,BLUE
688,2829,ATK,BLUE
182,15606,ATK,RED
682,1990,ATK,RED
140,2793,ATK,BLUE
317,21940,DEF,BLUE
268,506,DEF,RED
151,10832,ATK,RED
527,16037,ATK,RED
643,15391,DEF,RED
264,4591,ATK,BLUE
120,12524,DEF,RED
7,1444,ATK,RED
545,9542,DEF,BLUE
230,3181,ATK,BLUE
182,6640,DEF,BLUE
619,5308,DEF,BLUE
669,21543,ATK,RED
566,19297,DEF,BLUE
536,9075,ATK,BLUE
452,5054,ATK,RED
590,10473,ATK,RED
753,7282,ATK,BLUE
799,21678,ATK,RED
471,8231,ATK,BLUE
115,15513,ATK,BLUE
264,9532,ATK,RED
305,21614,ATK,RED
398,20171,DEF,RED
780,6355,ATK,BLUE
626,20289,ATK,RED
629,6924,DEF,BLUE
146,11077,DEF,RED
555,5404,DEF,RED
53,19934,DEF,BLUE
458,10176,ATK,BLUE
202,7528,ATK,RED
736,14836,ATK,RED
105,3498,ATK,RED
35,11218,DEF,RED
721,23682,ATK,RED
165,11361,ATK,BLUE
606,14368,DEF,RED
96,8539,ATK,BLUE
488,4818,DEF,BLUE
381,5159,DEF,BLUE
196,15069,ATK,RED
617,4510,ATK,RED
419,12496,ATK,RED
182,5258,DEF,BLUE
530,11954,DEF,RED
125,1234,DEF,RED
725,5376,ATK,BLUE
98,19918,ATK,BLUE
187,6092,DEF,BLUE
63,7868,ATK,BLUE
291,3732,ATK,RED
538,101,DEF,BLUE
446,1487,ATK,RED
196,5825,DEF,BLUE
334,11291,DEF,RED
127,16530,ATK,BLUE
110,1435,DEF,BLUE
393,13754,ATK,BLUE
677,828,ATK,RED
645,13089,DEF,BLUE
670,17764,DEF,BLUE
558,7396,DEF,BLUE
10,20407,ATK,BLUE
775,5725,DEF,BLUE
441,6626,DEF,RED
230,6073,ATK,BLUE
256,17345,DEF,RED
602,197,DEF,BLUE
437,19821,DEF,RED
607,12407,ATK,BLUE
409,16642,ATK,RED
134,9095,DEF,RED
631,22288,DEF,RED
503,5234,ATK,RED
368,2478,ATK,RED
306,1236,DEF,RED
103,18737,DEF,BLUE
493,1800,DEF,BLUE
725,52,ATK,BLUE
568,2788,DEF,BLUE
536,5603,ATK,RED
42,6393,ATK,BLUE
722,24592,ATK,RED
410,21845,ATK,RED
459,19794,DEF,RED
376,13472,ATK,RED
431,12139,ATK,RED
478,18028,DEF,BLUE
639,23777,DEF,RED
183,9820,DEF,RED
145,19436,ATK,RED
7,641,ATK,BLUE
182,24887,DEF,RED
283,15614,ATK,RED
296,9386,DEF,BLUE
483,22577,DEF,BLUE
83,23797,DEF,BLUE
263,283,DEF,BLUE
660,4900,DEF,BLUE
670,9626,ATK,RED
645,10425,DEF,BLUE
145,19047,DEF,RED
710,14393,DEF,RED
51,9556,ATK,RED
378,20075,ATK,RED
772,13583,DEF,BLUE
81,11111,DEF,BLUE
599,2534,ATK,RED
771,5489,ATK,BLUE
296,1525,ATK,RED
89,21802,ATK,RED
786,6430,DEF,RED
722,17989,DEF,BLUE
381,14017,DEF,BLUE
256,3724,DEF,BLUE
454,6020,ATK,BLUE
729,18548,DEF,RED
16,10292,ATK,BLUE
279,9498,DEF,RED
33,11975,DEF,BLUE
672,24637,DEF,BLUE
32,2752,DEF,RED
596,5256,ATK,RED
207,195,DEF,BLUE
519,13485,DEF,BLUE
152,4264,ATK,RED
557,19080,ATK,BLUE
680,18060,DEF,RED
351,4216,DEF,RED
515,5575,ATK,RED
461,24228,DEF,RED
240,21131,ATK,RED
293,23997,ATK,RED
290,293,DEF,RED
268,20717,ATK,RED
534,24209,DEF,RED
440,20005,ATK,RED
535,24977,DEF,BLUE
173,16706,DEF,RED
253,9997,DEF,BLUE
611,14979,ATK,RED
416,1862,DEF,BLUE
416,5966,ATK,RED
496,5996,DEF,BLUE
268,17994,DEF,RED
758,4505,ATK,RED
219,19789,DEF,RED
44,4775,DEF,BLUE
287,17483,ATK,RED
338,9610,DEF,BLUE
317,7604,DEF,BLUE
725,23560,DEF,RED
299,19017,ATK,BLUE
391,16485,ATK,BLUE
341,22494,ATK,RED
107,11615,ATK,BLUE
150,15879,DEF,BLUE
680,2531,ATK,RED
729,6964,DEF,BLUE
131,16339,DEF,RED
226,12877,ATK,RED
427,24502,ATK,BLUE
255,20249,DEF,BLUE
104,14445,ATK,BLUE
93,24134,ATK,RED
186,23529,ATK,BLUE
267,7778,DEF,BLUE
6,17984,DEF,RED
743,22817,DEF,RED
465,21981,ATK,RED
38,20134,ATK,RED
264,20562,ATK,RED
268,17220,DEF,BLUE
281,10037,DEF,RED
38,6217,ATK,RED
725,16017,DEF,RED
281,21657,DEF,RED
736,18343,DEF,BLUE
419,8143,DEF,RED
440,19689,ATK,BLUE
121,6798,ATK,RED
710,11861,DEF,RED
779,4489,DEF,BLUE
734,13880,ATK,RED
31,20286,ATK,RED
743,21081,ATK,BLUE
707,5956,DEF,BLUE
545,11593,DEF,RED
696,557,DEF,BLUE
63,23960,DEF,BLUE
530,21096,DEF,BLUE
674,3084,ATK,RED
479,19548,ATK,BLUE
576,6388,DEF,RED
503,9911,ATK,RED
127,5274,ATK,RED
91,22138,ATK,BLUE
394,5443,ATK,BLUE
261,14870,DEF,BLUE
799,8186,DEF,BLUE
361,11002,ATK,RED
169,15202,DEF,RED
124,14943,DEF,BLUE
259,24301,DEF,BLUE
501,24057,ATK,RED
670,1202,DEF,RED
629,21062,DEF,BLUE
783,905,ATK,BLUE
232,8902,ATK,RED
632,13792,ATK,BLUE
631,12895,ATK,RED
49,14365,ATK,BLUE
179,11632,DEF,BLUE
238,20170,DEF,RED
390,14766,DEF,RED
269,20087,ATK,RED
22,14189,DEF,RED
471,19623,ATK,RED
43,23649,DEF,BLUE
173,12171,DEF,RED
575,6196,DEF,RED
186,2430,DEF,BLUE
567,18333,DEF,BLUE
702,20419,DEF,RED
5,20958,DEF,RED
222,23829,DEF,BLUE
462,22370,DEF,RED
57,16651,DEF,BLUE
532,12126,DEF,RED
617,22162,ATK,BLUE
106,8725,ATK,BLUE
249,14426,DEF,RED
493,21906,DEF,RED
615,16159,DEF,BLUE
716,5147,ATK,BLUE
166,2778,ATK,RED
476,6722,DEF,BLUE
425,6550,ATK,BLUE
652,11513,ATK,BLUE
487,10005,DEF,RED
652,6001,DEF,RED
193,3856,ATK,RED
452,6115,DEF,RED
541,9611,ATK,BLUE
194,12887,DEF,BLUE
199,18147,DEF,BLUE
732,22106,DEF,RED
409,5412,DEF,BLUE
498,14456,DEF,RED
472,20337,DEF,BLUE
497,17130,DEF,RED
354,11061,DEF,BLUE
212,15782,ATK,RED
62,5542,DEF,RED
591,7219,DEF,BLUE
258,3805,DEF,BLUE
39,5211,ATK,RED
669,19064,ATK,BLUE
402,11627,DEF,BLUE
161,1204,ATK,RED
466,10934,ATK,BLUE
281,23586,DEF,BLUE
285,10557,ATK,BLUE
262,16938,DEF,BLUE
701,10607,ATK,BLUE
262,19231,DEF,BLUE
737,3603,ATK,BLUE
483,19241,ATK,RED
690,1841,DEF,RED
167,10769,DEF,BLUE
502,7654,DEF,BLUE
458,6498,DEF,BLUE
65,16977,DEF,RED
652,18786,DEF,BLUE
421,2861,DEF,BLUE
241,4956,DEF,RED
213,3789,ATK,RED
543,7365,DEF,RED
351,14573,DEF,RED
55,12498,ATK,BLUE
634,10720,DEF,RED
260,12844,DEF,RED
317,10851,DEF,BLUE
686,9341,ATK,RED
668,14888,DEF,RED
479,4646,ATK,RED
253,20610,DEF,RED
189,19425,DEF,RED
236,5324,DEF,RED
584,20308,ATK,RED
671,624,DEF,BLUE
514,7149,ATK,RED
542,15240,DEF,RED
64,24600,ATK,RED
572,24338,ATK,RED
32,12352,DEF,BLUE
314,15468,DEF,BLUE
26,14433,DEF,BLUE
682,7727,DEF,RED
328,7377,DEF,RED
346,12668,DEF,RED
60,15789,DEF,RED
652,13701,ATK,BLUE
624,6440,ATK,BLUE
227,4795,ATK,RED
98,11950,DEF,RED
641,15536,DEF,BLUE
401,15406,DEF,BLUE
791,4605,DEF,BLUE
627,20136,DEF,BLUE
617,23695,ATK,BLUE
142,9116,DEF,RED
486,17928,DEF,BLUE
155,17534,ATK,RED
709,19454,DEF,BLUE
36,16618,DEF,BLUE
696,15151,DEF,RED
769,19000,DEF,RED
384,2524,DEF,BLUE
608,3585,ATK,BLUE
349,7535,DEF,RED
200,8781,ATK,BLUE
234,21015,DEF,BLUE
179,23767,DEF,RED
567,1719,ATK,RED
242,12590,DEF,BLUE
216,405,DEF,RED
201,19954,ATK,BLUE
55,20685,DEF,BLUE
789,18983,DEF,RED
571,5820,ATK,BLUE
245,12823,DEF,BLUE
392,22178,ATK,RED
562,20868,ATK,BLUE
441,2615,DEF,BLUE
532,355,DEF,RED
466,1784,DEF,RED
660,2924,DEF,BLUE
394,22190,DEF,BLUE
631,23020,DEF,RED
273,17684,ATK,RED
482,21302,DEF,RED
710,14380,DEF,RED
790,16066,DEF,BLUE
606,22107,ATK,BLUE
489,9843,ATK,RED
23,19659,ATK,RED
52,23578,ATK,BLUE
628,298,DEF,BLUE
716,23814,DEF,BLUE
429,12819,ATK,BLUE
465,6326,ATK,RED
320,22000,DEF,BLUE
646,19157,ATK,RED
268,3372,DEF,RED
397,23205,ATK,BLUE
688,23259,DEF,BLUE
662,18035,ATK,RED
185,21689,DEF,BLUE
321,10219,DEF,RED
302,22459,DEF,RED
379,2061,ATK,RED
757,17905,ATK,BLUE
249,23667,DEF,BLUE
311,7359,DEF,BLUE
139,16088,ATK,RED
20,12747,ATK,BLUE
160,23508,DEF,RED
416,19035,DEF,BLUE
356,18343,DEF,RED
718,22671,ATK,BLUE
672,24464,DEF,RED
102,19483,ATK,BLUE
81,22357,DEF,BLUE
85,10764,DEF,RED
56,1121,DEF,BLUE
127,11974,ATK,RED
381,5225,ATK,RED
55,8885,DEF,RED
627,19965,DEF,RED
637,13934,DEF,BLUE
710,3586,DEF,RED
749,7821,DEF,RED
130,7818,ATK,RED
221,11126,ATK,RED
642,18740,DEF,RED
598,12328,DEF,BLUE
112,15937,ATK,BLUE
485,11503,ATK,BLUE
577,20979,ATK,RED
229,3870,DEF,RED
135,13560,DEF,BLUE
174,12767,DEF,BLUE
115,14930,DEF,BLUE
667,17955,DEF,RED
745,15179,DEF,RED
196,16628,DEF,BLUE
187,8784,ATK,BLUE
770,21488,DEF,RED
524,9798,ATK,RED
616,16897,ATK,RED
588,2020,ATK,RED
657,19065,ATK,RED
728,16713,ATK,BLUE
131,6693,DEF,BLUE
638,20319,DEF,BLUE
427,1446,ATK,RED
362,15309,DEF,BLUE
127,23124,ATK,RED
372,24597,DEF,RED
406,4406,ATK,RED
487,5060,ATK,RED
563,3293,DEF,BLUE
130,1403,ATK,BLUE
707,5862,ATK,RED
306,21826,DEF,RED
572,1884,ATK,BLUE
166,2739,DEF,RED
692,22340,ATK,BLUE
73,3110,DEF,BLUE
400,22086,ATK,BLUE
653,4237,DEF,RED
22,8113,DEF,RED
466,20934,DEF,BLUE
232,1582,DEF,RED
566,14305,ATK,RED
122,4086,ATK,BLUE
370,23940,DEF,RED
147,4172,DEF,BLUE
624,1523,ATK,RED
222,8095,ATK,RED
405,7383,DEF,BLUE
56,536,DEF,RED
489,1081,ATK,RED
563,13772,ATK,BLUE
763,23709,ATK,BLUE
630,18669,ATK,BLUE
187,22975,ATK,RED
286,9301,DEF,BLUE
450,4026,DEF,BLUE
302,2339,ATK,RED
400,13544,ATK,BLUE
397,10109,ATK,RED
7,17301,DEF,RED
607,5455,ATK,BLUE
29,17653,ATK,BLUE
643,12060,DEF,RED
251,16853,ATK,RED
197,103,ATK,RED
291,21175,DEF,BLUE
545,10824,DEF,RED
374,22981,DEF,RED
308,6645,DEF,BLUE
421,24452,ATK,BLUE
52,4530,DEF,BLUE
21,12668,DEF,RED
441,22530,ATK,BLUE
326,4674,DEF,BLUE
791,22345,ATK,RED
15,12941,DEF,BLUE
762,4493,DEF,RED
472,11348,DEF,BLUE
421,6869,DEF,RED
279,14714,ATK,RED
714,18559,DEF,BLUE
66,218,DEF,BLUE
52,7799,DEF,RED
548,21556,DEF,RED
212,17823,DEF,BLUE
79,24280,DEF,RED
275,13172,ATK,BLUE
119,13846,DEF,RED
501,20176,DEF,BLUE
561,2192,ATK,RED
44,17202,ATK,BLUE
680,1739,ATK,RED
709,5026,ATK,RED
458,22501,ATK,BLUE
400,9972,DEF,BLUE
432,5491,DEF,RED
733,23100,DEF,BLUE
268,19861,DEF,RED
280,530,DEF,BLUE
742,21756,ATK,BLUE
130,9842,DEF,RED
463,800,DEF,RED
684,18203,DEF,RED
658,12635,DEF,RED
165,23886,DEF,BLUE
624,2445,ATK,BLUE
128,14703,ATK,BLUE
153,22324,ATK,RED
187,9771,DEF,BLUE
293,17729,DEF,BLUE
432,1350,DEF,BLUE
157,9090,ATK,BLUE
203,2724,ATK,RED
755,18851,DEF,RED
373,399,ATK,BLUE
314,14065,ATK,RED
547,585,ATK,BLUE
748,20427,DEF,BLUE
436,21496,ATK,RED
337,666,ATK,RED
795,24188,DEF,BLUE
213,10733,DEF,BLUE
135,5656,DEF,BLUE
362,5822,DEF,BLUE
740,8188,ATK,BLUE
553,12505,ATK,BLUE
734,7234,DEF,RED
236,19435,DEF,BLUE
502,17615,ATK,BLUE
501,19123,DEF,RED
469,16229,DEF,RED
26,2931,DEF,BLUE
190,21087,DEF,BLUE
454,4187,ATK,RED
371,21802,DEF,BLUE
237,22922,DEF,RED
779,20506,ATK,RED
164,17688,DEF,RED
512,1938,ATK,RED
719,14608,DEF,BLUE
476,19608,DEF,BLUE
718,14403,DEF,BLUE
113,8426,DEF,BLUE
290,14443,ATK,RED
106,22095,ATK,BLUE
291,23939,DEF,BLUE
605,15020,DEF,BLUE
124,18260,DEF,BLUE
726,22026,ATK,RED
34,1688,DEF,BLUE
769,15593,DEF,RED
267,19894,DEF,RED
440,4093,ATK,RED
708,10134,DEF,RED
390,20299,ATK,BLUE
191,2468,DEF,RED
213,337,DEF,RED
515,24465,DEF,RED
47,867,ATK,BLUE
154,2139,DEF,RED
506,12707,ATK,BLUE
317,21085,DEF,BLUE
268,24031,ATK,RED
663,15315,ATK,RED
560,13970,DEF,RED
592,21809,ATK,BLUE
195,17351,ATK,BLUE
372,13986,DEF,BLUE
377,18095,DEF,RED
480,21916,DEF,RED
115,12435,DEF,RED
227,24813,ATK,BLUE
467,8451,DEF,RED
432,16626,DEF,BLUE
352,20913,ATK,BLUE
309,8687,DEF,BLUE
4,13442,DEF,RED
535,13793,ATK,BLUE
212,9569,ATK,BLUE
98,15325,DEF,RED
791,18503,DEF,BLUE
244,14272,DEF,RED
182,4584,ATK,BLUE
212,23262,ATK,RED
565,11432,DEF,BLUE
75,4551,DEF,RED
690,11927,ATK,RED
47,13666,ATK,RED
716,24798,ATK,BLUE
637,15142,ATK,RED
746,8363,DEF,RED
434,492,DEF,BLUE
656,717,ATK,BLUE
158,9223,ATK,BLUE
791,23655,ATK,RED
695,11597,ATK,RED
246,13497,ATK,BLUE
529,16973,DEF,RED
652,6047,DEF,BLUE
15,13043,ATK,RED
734,8165,DEF,BLUE
122,18047,ATK,BLUE
718,9731,ATK,BLUE
471,23723,ATK,RED
738,17336,ATK,RED
272,21192,ATK,BLUE
472,23792,DEF,RED
649,18436,ATK,RED
128,17812,DEF,RED
158,24523,ATK,RED
306,19361,DEF,RED
647,9744,ATK,BLUE
151,22543,ATK,RED
274,17243,DEF,RED
718,1197,DEF,RED
267,17599,DEF,BLUE
608,13448,DEF,BLUE
354,7997,ATK,BLUE
710,12779,DEF,BLUE
64,19034,DEF,BLUE
68,24695,ATK,BLUE
303,2896,ATK,BLUE
112,12869,DEF,RED
545,3738,ATK,RED
123,710,ATK,BLUE
88,18999,DEF,BLUE
420,1249,DEF,RED
637,19580,DEF,BLUE
223,14185,DEF,BLUE
678,23415,ATK,RED
689,13142,DEF,RED
733,11425,DEF,BLUE
301,17236,DEF,RED
623,23684,ATK,BLUE
531,920,ATK,RED
773,9953,DEF,BLUE
199,13207,ATK,BLUE
227,20874,DEF,BLUE
541,3659,DEF,BLUE
230,15445,DEF,RED
533,1501,ATK,RED
7,2182,DEF,BLUE
131,16390,DEF,BLUE
638,17242,DEF,BLUE
272,19653,DEF,RED
175,10548,DEF,BLUE
352,13586,DEF,BLUE
235,22913,ATK,BLUE
480,22411,DEF,RED
111,5244,ATK,RED
243,8658,DEF,RED
734,12725,DEF,BLUE
735,23204,ATK,RED
633,7604,DEF,BLUE
291,20377,ATK,BLUE
411,2916,ATK,BLUE
67,6875,ATK,RED
353,9433,ATK,BLUE
731,11067,DEF,RED
40,14662,ATK,BLUE
91,18893,DEF,BLUE
441,4356,DEF,RED
261,16931,DEF,BLUE
238,14036,ATK,RED
726,5224,ATK,BLUE
48,1975,DEF,RED
442,22982,DEF,RED
555,1718,DEF,RED
616,7652,DEF,RED
695,15024,DEF,RED
4,11763,DEF,BLUE
708,19514,DEF,RED
354,24691,DEF,RED
758,6074,ATK,RED
150,2662,ATK,BLUE
410,22915,DEF,BLUE
304,7496,ATK,BLUE
84,18920,DEF,BLUE
183,15068,ATK,RED
581,7710,ATK,RED
340,24562,ATK,BLUE
389,16698,DEF,BLUE
17,3791,ATK,RED
26,16238,DEF,BLUE
625,22425,DEF,BLUE
783,7427,DEF,RED
474,10032,ATK,BLUE
643,3455,ATK,BLUE
181,1020,ATK,RED
377,4165,ATK,RED
644,14800,DEF,RED
632,22194,DEF,BLUE
231,420,DEF,RED
752,17175,ATK,BLUE
210,7444,DEF,BLUE
250,24960,ATK,RED
235,15360,DEF,RED
212,20331,ATK,BLUE
508,10294,ATK,RED
665,23706,DEF,BLUE
153,18672,ATK,BLUE
589,3810,DEF,BLUE
618,1234,DEF,RED
125,15527,DEF,RED
444,24039,DEF,BLUE
62,6861,ATK,BLUE
332,7477,DEF,RED
327,13914,DEF,BLUE
438,6328,ATK,RED
181,7388,DEF,BLUE
559,19053,DEF,RED
100,7631,DEF,BLUE
19,10429,ATK,RED
287,17507,DEF,RED
173,10887,DEF,RED
12,21288,DEF,BLUE
592,21568,DEF,BLUE
68,6517,ATK,BLUE
552,8007,ATK,RED
573,10527,DEF,RED
420,19886,ATK,BLUE
408,17952,ATK,RED
534,38,ATK,BLUE
737,6025,ATK,RED
587,4527,ATK,BLUE
150,11986,ATK,BLUE
281,3600,ATK,BLUE
423,8728,ATK,RED
463,4789,DEF,RED
658,15921,DEF,BLUE
638,22401,DEF,BLUE
232,5557,DEF,RED
208,1617,DEF,BLUE
419,17054,ATK,BLUE
719,23220,DEF,BLUE
762,14029,DEF,RED
622,4431,DEF,RED
35,400,ATK,RED
622,17971,DEF,BLUE
311,2573,ATK,BLUE
364,9630,ATK,BLUE
543,7318,ATK,BLUE
687,21923,ATK,BLUE
6,6113,ATK,BLUE
740,24537,ATK,BLUE
558,21884,DEF,BLUE
639,16778,ATK,BLUE
406,18746,DEF,RED
593,18755,ATK,BLUE
429,11337,ATK,BLUE
264,16736,DEF,BLUE
482,13311,DEF,BLUE
149,2146,DEF,BLUE
787,4039,DEF,BLUE
198,10272,ATK,BLUE
543,9656,DEF,RED
709,17338,ATK,RED
392,5598,ATK,BLUE
775,14693,DEF,BLUE
496,11784,DEF,RED
249,3748,DEF,BLUE
236,21041,DEF,BLUE
12,19904,ATK,RED
313,21112,DEF,BLUE
361,7542,DEF,RED
644,1637,DEF,BLUE
511,1841,ATK,RED
149,14560,DEF,RED
616,23066,DEF,BLUE
513,18320,ATK,RED
468,13522,DEF,BLUE
578,3514,ATK,BLUE
765,18924,ATK,RED
153,9893,DEF,BLUE
772,3519,ATK,RED
141,739,DEF,BLUE
546,24527,DEF,BLUE
27,12910,ATK,RED
768,16053,DEF,BLUE
222,5072,DEF,BLUE
299,17238,DEF,RED
547,19642,DEF,RED
210,23878,DEF,BLUE
458,18391,ATK,BLUE
762,22718,ATK,RED
328,12466,DEF,BLUE
131,23837,DEF,BLUE
28,3453,DEF,BLUE
500,1947,DEF,RED
579,10590,ATK,BLUE
788,21797,DEF,BLUE
574,880,DEF,BLUE
520,19202,ATK,RED
764,10173,DEF,BLUE
12,8036,ATK,BLUE
191,15702,ATK,RED
711,10682,DEF,BLUE
640,19331,DEF,BLUE
689,5295,DEF,BLUE
541,18577,DEF,BLUE
662,9631,DEF,RED
54,5799,ATK,BLUE
416,3548,DEF,RED
407,9906,DEF,RED
212,12232,DEF,RED
467,18816,DEF,BLUE
614,20669,ATK,BLUE
481,8110,ATK,BLUE
117,6689,ATK,RED
338,15225,ATK,BLUE
211,10950,DEF,BLUE
51,21938,DEF,BLUE
745,21941,ATK,RED
490,14469,DEF,RED
668,6606,DEF,BLUE
32,10636,ATK,RED
22,17719,ATK,BLUE
595,18754,ATK,BLUE
477,20925,ATK,RED
35,19517,DEF,BLUE
362,1063,ATK,RED
347,12581,DEF,BLUE
229,10669,ATK,RED
695,18020,DEF,RED
776,8242,DEF,RED
377,19922,ATK,RED
558,15537,DEF,BLUE
608,11020,DEF,RED
583,2111,DEF,RED
691,12979,ATK,RED
665,11552,DEF,BLUE
482,20567,ATK,BLUE
364,16475,ATK,RED
251,46,ATK,RED
242,16645,ATK,RED
289,22803,DEF,BLUE
62,5401,DEF,BLUE
114,20209,ATK,BLUE
527,3360,DEF,RED
678,19575,DEF,RED
209,9304,DEF,RED
718,21316,ATK,RED
254,12754,ATK,BLUE
741,19692,ATK,RED
351,1043,DEF,RED
436,18637,ATK,RED
676,22716,ATK,RED
736,17532,DEF,RED
321,18697,DEF,RED
105,12677,DEF,RED
630,3042,ATK,RED
251,10982,DEF,RED
402,3015,ATK,BLUE
128,2206,DEF,RED
147,4353,ATK,RED
738,1874,ATK,RED
487,21205,DEF,RED
432,614,ATK,RED
751,7157,DEF,BLUE
496,1952,DEF,BLUE
408,15002,ATK,RED
761,7938,ATK,BLUE
652,21180,ATK,BLUE
266,7327,DEF,BLUE
731,6496,ATK,RED
370,17046,DEF,BLUE
513,5639,DEF,RED
237,24347,ATK,BLUE
345,24034,ATK,RED
751,2857,DEF,BLUE
679,3301,ATK,RED
149,16018,ATK,RED
733,8633,ATK,BLUE
461,11940,ATK,RED
428,1169,DEF,RED
650,24949,DEF,BLUE
410,3841,DEF,BLUE
308,8495,DEF,RED
794,14215,DEF,BLUE
186,13826,DEF,RED
127,2215,ATK,BLUE
734,7294,ATK,RED
56,14942,ATK,RED
519,1474,ATK,RED
413,22515,ATK,RED
782,23582,DEF,RED
87,13416,ATK,RED
699,23654,DEF,BLUE
294,14584,DEF,BLUE
17,18930,DEF,RED
85,9808,ATK,RED
53,9890,DEF,RED
23,10264,DEF,RED
524,19590,ATK,RED
302,15304,DEF,RED
311,18097,DEF,BLUE
462,742,DEF,BLUE
406,13463,ATK,BLUE
341,16508,DEF,BLUE
361,20826,ATK,RED
101,5472,ATK,BLUE
726,19256,ATK,RED
359,11309,ATK,BLUE
752,11456,DEF,RED
156,15325,ATK,BLUE
514,21684,ATK,RED
262,8904,DEF,BLUE
754,13888,DEF,RED
145,23688,ATK,RED
66,5713,ATK,RED
398,12101,ATK,BLUE
666,13806,ATK,BLUE
222,16718,DEF,RED
391,21116,DEF,RED
52,13687,ATK,BLUE
667,14864,DEF,BLUE
637,18458,DEF,BLUE
727,2813,ATK,BLUE
443,3786,ATK,BLUE
365,19116,ATK,BLUE
63,7717,ATK,RED
114,9417,DEF,BLUE
247,19311,ATK,RED
214,10363,ATK,RED
151,21196,DEF,BLUE
254,20265,DEF,RED
791,24606,DEF,RED
453,5009,DEF,BLUE
743,4372,DEF,BLUE
208,21340,DEF,RED
648,5018,ATK,RED
703,8302,ATK,RED
314,16675,DEF,BLUE
193,23539,DEF,BLUE
593,24889,ATK,BLUE
771,20412,ATK,RED
2,17930,DEF,BLUE
209,20581,DEF,BLUE
780,16692,DEF,RED
431,377,ATK,BLUE
516,434,DEF,BLUE
698,9355,DEF,RED
328,9530,ATK,BLUE
387,18887,ATK,RED
313,9008,DEF,BLUE
751,18319,ATK,BLUE
137,17259,ATK,BLUE
527,9528,ATK,BLUE
312,5524,ATK,BLUE
378,13219,ATK,RED
612,8598,DEF,BLUE
744,21088,DEF,RED
2,5446,DEF,BLUE
344,21692,ATK,BLUE
188,15369,ATK,RED
522,1244,ATK,BLUE
271,20726,DEF,RED
622,13598,ATK,BLUE
408,4750,DEF,RED
313,16014,DEF,BLUE
614,4476,DEF,RED
167,19113,DEF,BLUE
257,2029,ATK,RED
576,771,DEF,RED
62,724,DEF,RED
664,13493,DEF,BLUE
724,19299,ATK,RED
278,18573,DEF,BLUE
473,24079,DEF,BLUE
